"","Date","Year","Month","Country","Reef_name","Site_name","Reef_zone","N","W","Data collector","Dive","Methodology","Transect","Microhabitat_No","Microhabitat_label","Field_component_ID","Group_Classification(ImageID)","Specific_group_description","Scientific_name","SubMH_Comp1","SubMH_Comp2","SubMH_Comp3","SubMH_Comp4","SubMH_Comp5","SubMH_Comp6","SubMH_Comp7","Fish_catched","Notes"
"95","45168","2023",8,"Mexico","Blanquilla","BLNQ002","Back","19.223890000000001",-96.09529,"Mariana R-Higueras","D1","Roving Quadrant","Q","Mh062","2023.8_BLNQ002_Mh062","Sponge","Sponge","Tubular sponge","Aplysinia sp.",NA,NA,NA,NA,NA,NA,NA,1,NA
"96","45168","2023",8,"Mexico","Blanquilla","BLNQ002","Back","19.223890000000001",-96.09529,"Mariana R-Higueras","D1","Roving Quadrant","Q","Mh061","2023.8_BLNQ002_Mh061","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,10,NA
"97","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",0,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh187","2023.8_Colas_de_gato_Mh187","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"98","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",-96.09538,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh188","2023.8_Colas_de_gato_Mh188","Gorgonia","Gorgonia","Gorgonia","Pseudoplexaura sp.",NA,NA,NA,NA,NA,NA,NA,0,NA
"99","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",-96.09538,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh096","2023.8_Colas_de_gato_Mh096","Death coral","Dead coral","Death coral",NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"100","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",-96.09538,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh095","2023.8_Colas_de_gato_Mh095","Rubble","Rubble","Rubble",NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"101","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",-96.09538,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh080","2023.8_Colas_de_gato_Mh080","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"102","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",-96.09538,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh181","2023.8_Colas_de_gato_Mh181","Gorgonia","Gorgonia","Gorgonia","Eucinea sp.",NA,NA,NA,NA,NA,NA,NA,0,NA
"103","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",-96.09538,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh182","2023.8_Colas_de_gato_Mh182","Sponge","Sponge","Vase sponge","Callyspongia vaginalis",NA,NA,NA,NA,NA,NA,NA,0,NA
"104","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",-96.09538,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh094","2023.8_Colas_de_gato_Mh094","Coral","Scleractinian coral","Brain coral","Pseudodiploria strigosa",NA,NA,NA,NA,NA,NA,NA,2,NA
"105","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",-96.09538,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh093","2023.8_Colas_de_gato_Mh093","Coral","Scleractinian coral","Brain coral","Pseudodiploria strigosa",NA,NA,NA,NA,NA,NA,NA,1,NA
"106","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",-96.09538,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh088","2023.8_Colas_de_gato_Mh088","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,4,NA
"107","45168","2023",8,"Mexico","Anegada de Adentro","Colas_de_gato","Back","19.224",-96.09538,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh092","2023.8_Colas_de_gato_Mh092","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,7,NA
"108","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Montserrat Pouchoulen","D1","Roving Quadrant","Q","Mh151","2023.8_VRD-Cated_Mh151","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"109","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Montserrat Pouchoulen","D1","Roving Quadrant","Q","Mh152","2023.8_VRD-Cated_Mh152","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"110","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Montserrat Pouchoulen","D1","Roving Quadrant","Q","Mh153","2023.8_VRD-Cated_Mh153","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"111","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Montserrat Pouchoulen","D1","Roving Quadrant","Q","Mh155","2023.8_VRD-Cated_Mh155","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"112","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Montserrat Pouchoulen","D1","Roving Quadrant","Q","Mh154","2023.8_VRD-Cated_Mh154","Sponge","Sponge","Tubular sponge","Aplysina archeri",NA,NA,NA,NA,NA,NA,NA,0,NA
"113","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Montserrat Pouchoulen","D1","Roving Quadrant","Q","Mh156","2023.8_VRD-Cated_Mh156","Sponge","Sponge","Lobate sponge","Igernella notabilis",NA,NA,NA,NA,NA,NA,NA,1,NA
"114","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Montserrat Pouchoulen","D1","Roving Quadrant","Q","Mh157","2023.8_VRD-Cated_Mh157","Sponge","Sponge","Lobate sponge","Igernella notabilis",NA,NA,NA,NA,NA,NA,NA,0,NA
"115","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Montserrat Pouchoulen","D1","Roving Quadrant","Q","Mh158","2023.8_VRD-Cated_Mh158","Sponge","Sponge","Lobate sponge","Igernella notabilis",NA,NA,NA,NA,NA,NA,NA,0,NA
"116","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Montserrat Pouchoulen","D1","Roving Quadrant","Q","Mh159","2023.8_VRD-Cated_Mh159","Sponge","Sponge","Encrusting sponge","Clathria sp.",NA,NA,NA,NA,NA,NA,NA,1,NA
"117","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Montserrat Pouchoulen","D1","Roving Quadrant","Q","Mh160","2023.8_VRD-Cated_Mh160","Sponge","Sponge","Lobate sponge","Neopetrosia proxima",NA,NA,NA,NA,NA,NA,NA,0,NA
"118","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh109","2023.8_VRD-Faro_Mh109","Gorgonia","Gorgonia","Gorgonia","Pseudoplexaura sp.",NA,NA,NA,NA,NA,NA,NA,0,NA
"119","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh110","2023.8_VRD-Faro_Mh110","Gorgonia","Gorgonia","Gorgonia","Pseudoplexaura sp.",NA,NA,NA,NA,NA,NA,NA,0,NA
"120","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh111","2023.8_VRD-Faro_Mh111","Sponge","Sponge","Lobate sponge","Axinella morchella",NA,NA,NA,NA,NA,NA,NA,3,NA
"121","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh112","2023.8_VRD-Faro_Mh112","Gorgonia","Gorgonia","Gorgonia","Pseudoplexaura sp.",NA,NA,NA,NA,NA,NA,NA,1,NA
"122","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh149","2023.8_VRD-Faro_Mh149","Gorgonia","Gorgonia","Gorgonia","Pseudoplexaura sp.",NA,NA,NA,NA,NA,NA,NA,0,NA
"123","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh113","2023.8_VRD-Faro_Mh113","Gorgonia","Gorgonia","Gorgonia","Eucinea sp.",NA,NA,NA,NA,NA,NA,NA,0,NA
"124","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh114","2023.8_VRD-Faro_Mh114","Sponge","Sponge","Tubular sponge","Mycale laxissima",NA,NA,NA,NA,NA,NA,NA,2,NA
"125","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh077","2023.8_VRD-Faro_Mh077","Sponge","Sponge","Tubular sponge","Mycale laxissima",NA,NA,NA,NA,NA,NA,NA,0,NA
"126","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh107","2023.8_VRD-Cated_Mh107","Death coral","Dead coral","Turf",NA,NA,NA,NA,NA,NA,NA,NA,8,NA
"127","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh018","2023.8_VRD-Cated_Mh018","Death coral","Dead coral","Pavement",NA,NA,NA,NA,NA,NA,NA,NA,8,NA
"128","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh108","2023.8_VRD-Cated_Mh108","Death coral","Dead coral","Pavement",NA,NA,NA,NA,NA,NA,NA,NA,4,NA
"129","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh019","2023.8_VRD-Cated_Mh019","Sponge","Sponge","Lobate sponge","Igernella notabilis",NA,NA,NA,NA,NA,NA,NA,0,NA
"130","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh030","2023.8_VRD-Cated_Mh030","Sponge","Sponge",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"131","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh029","2023.8_VRD-Cated_Mh029","Sponge","Sponge","Lobate sponge","Igernella notabilis",NA,NA,NA,NA,NA,NA,NA,0,NA
"132","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh028","2023.8_VRD-Cated_Mh028","Sponge","Sponge","Tubular sponge","Aplysina sp.",NA,NA,NA,NA,NA,NA,NA,1,NA
"133","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh051","2023.8_VRD-Cated_Mh051","Gorgonia","Gorgonia","Gorgonia","Pseudoplexaura sp.",NA,NA,NA,NA,NA,NA,NA,0,NA
"134","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh049","2023.8_VRD-Cated_Mh049","Rubble","Rubble","Rubble",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"135","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh050","2023.8_VRD-Cated_Mh050","Sand","Sand","Sand",NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"136","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh150","2023.8_VRD-Cated_Mh150","Sand","Sand","Sand",NA,NA,NA,NA,NA,NA,NA,NA,5,NA
"137","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh161","2023.8_VRD-Faro_Mh161","Sponge","Sponge","Tubular sponge","Mycale laxissima",NA,NA,NA,NA,NA,NA,NA,2,NA
"138","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh162","2023.8_VRD-Faro_Mh162","Sponge","Sponge","Lobate sponge","Axinella morchella",NA,NA,NA,NA,NA,NA,NA,0,NA
"139","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh163","2023.8_VRD-Faro_Mh163","Sponge","Sponge","Lobate sponge","Igernella notabilis",NA,NA,NA,NA,NA,NA,NA,2,NA
"140","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh164","2023.8_VRD-Faro_Mh164","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,10,NA
"141","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh165","2023.8_VRD-Faro_Mh165","Sponge","Sponge","Tubular sponge","Aplysinia sp.",NA,NA,NA,NA,NA,NA,NA,1,NA
"142","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh166","2023.8_VRD-Faro_Mh166","Sponge","Sponge","Tubular sponge","Aplysinia sp.",NA,NA,NA,NA,NA,NA,NA,1,NA
"143","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh167","2023.8_VRD-Faro_Mh167","Sponge","Sponge","Lobate sponge","Igernella notabilis",NA,NA,NA,NA,NA,NA,NA,2,NA
"144","45167","2023",8,"Mexico","Verde","VRD-Faro","Back","0",0,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh168","2023.8_VRD-Faro_Mh168","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"145","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Philip Souza","D2","Roving Quadrant","Q","Mh097","2023.8_VRD-Cated_Mh097","Coral","Scleractinian coral","Brain coral","Colpophyllia natans",NA,NA,NA,NA,NA,NA,NA,0,NA
"146","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Philip Souza","D2","Roving Quadrant","Q","Mh098","2023.8_VRD-Cated_Mh098","Coral","Scleractinian coral","Boulder coral","Orbicella faveolata",NA,NA,NA,NA,NA,NA,NA,1,NA
"147","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Philip Souza","D2","Roving Quadrant","Q","Mh099","2023.8_VRD-Cated_Mh099","Coral","Scleractinian coral","Brain coral","Colpophyllia natans",NA,NA,NA,NA,NA,NA,NA,0,NA
"148","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Philip Souza","D2","Roving Quadrant","Q","Mh100","2023.8_VRD-Cated_Mh100","Coral","Scleractinian coral","Brain coral","Colpophyllia natans",NA,NA,NA,NA,NA,NA,NA,0,NA
"149","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Philip Souza","D2","Roving Quadrant","Q","Mh101","2023.8_VRD-Cated_Mh101","Coral","Scleractinian coral","Branch coral","Acropora cervicornis",NA,NA,NA,NA,NA,NA,NA,0,NA
"150","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Philip Souza","D2","Roving Quadrant","Q","Mh102","2023.8_VRD-Cated_Mh102","Coral","Scleractinian coral","Brain coral","Colpophyllia natans",NA,NA,NA,NA,NA,NA,NA,0,NA
"151","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Philip Souza","D2","Roving Quadrant","Q","Mh103","2023.8_VRD-Cated_Mh103","Coral","Scleractinian coral","Boulder coral","Orbicella faveolata",NA,NA,NA,NA,NA,NA,NA,0,NA
"152","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Philip Souza","D2","Roving Quadrant","Q","Mh104","2023.8_VRD-Cated_Mh104","Coral","Scleractinian coral","Brain coral","Colpophyllia natans",NA,NA,NA,NA,NA,NA,NA,0,NA
"153","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Philip Souza","D2","Roving Quadrant","Q","Mh105","2023.8_VRD-Cated_Mh105","Coral","Scleractinian coral","Brain coral","Colpophyllia natans",NA,NA,NA,NA,NA,NA,NA,3,NA
"154","45167","2023",8,"Mexico","Verde","VRD-Cated","Back","19.206939999999999",-96.07362,"Philip Souza","D2","Roving Quadrant","Q","Mh106","2023.8_VRD-Cated_Mh106","Coral","Scleractinian coral","Brain coral","Colpophyllia natans",NA,NA,NA,NA,NA,NA,NA,3,NA
"155","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh020","2023.8_BLNQ003_Mh020","Sponge","Sponge","Branching sponge","Desmapsamma anchorata",NA,NA,NA,NA,NA,NA,NA,0,NA
"156","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh021","2023.8_BLNQ003_Mh021","Sponge","Sponge","Branching sponge","Amphimedon compressa",NA,NA,NA,NA,NA,NA,NA,2,NA
"157","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh022","2023.8_BLNQ003_Mh022","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,4,NA
"158","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh023","2023.8_BLNQ003_Mh023","Sponge","Sponge","Tubular sponge","Aplysinia sp.",NA,NA,NA,NA,NA,NA,NA,2,NA
"159","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh024","2023.8_BLNQ003_Mh024","Sponge","Sponge","Vase sponge","Callyspongia vaginalis",NA,NA,NA,NA,NA,NA,NA,1,NA
"160","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh025","2023.8_BLNQ003_Mh025","Sponge","Sponge","Branching sponge","Axinella morchella",NA,NA,NA,NA,NA,NA,NA,12,NA
"161","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh026","2023.8_BLNQ003_Mh026","Sponge","Sponge","Lobate sponge","Igernella notabilis",NA,NA,NA,NA,NA,NA,NA,0,NA
"162","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh027","2023.8_BLNQ003_Mh027","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA
"163","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Philip Souza","D2","Roving Quadrant","Q","Mh039","2023.8_BLNQ003_Mh039","Coral","Scleractinian coral","Boulder coral","Montastrea cavernosa",NA,NA,NA,NA,NA,NA,NA,4,NA
"164","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Philip Souza","D2","Roving Quadrant","Q","Mh040","2023.8_BLNQ003_Mh040","Sand","Sand","Sand",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"165","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Philip Souza","D2","Roving Quadrant","Q","Mh041","2023.8_BLNQ003_Mh041","Coral","Scleractinian coral","Boulder coral","Montastrea cavernosa",NA,NA,NA,NA,NA,NA,NA,0,NA
"166","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Philip Souza","D2","Roving Quadrant","Q","Mh042","2023.8_BLNQ003_Mh042","Coral","Scleractinian coral","Brain coral","Colpophyllia natans",NA,NA,NA,NA,NA,NA,NA,4,NA
"167","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Philip Souza","D2","Roving Quadrant","Q","Mh043","2023.8_BLNQ003_Mh043","Coral","Scleractinian coral","Brain coral","Colpophyllia natans",NA,NA,NA,NA,NA,NA,NA,2,NA
"168","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Philip Souza","D2","Roving Quadrant","Q","Mh044","2023.8_BLNQ003_Mh044","Coral","Scleractinian coral","Brain coral","Colpophyllia natans",NA,NA,NA,NA,NA,NA,NA,1,NA
"169","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Philip Souza","D2","Roving Quadrant","Q","Mh045","2023.8_BLNQ003_Mh045","Sand","Sand","Sand",NA,NA,NA,NA,NA,NA,NA,NA,4,NA
"170","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Philip Souza","D2","Roving Quadrant","Q","Mh046","2023.8_BLNQ003_Mh046","Sand","Sand","Sand",NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"171","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Philip Souza","D2","Roving Quadrant","Q","Mh047","2023.8_BLNQ003_Mh047","Sand","Sand","Sand",NA,NA,NA,NA,NA,NA,NA,NA,5,NA
"172","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Philip Souza","D2","Roving Quadrant","Q","Mh048","2023.8_BLNQ003_Mh048","Sand","Sand","Sand",NA,NA,NA,NA,NA,NA,NA,NA,4,NA
"173","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh016","2023.8_BLNQ003_Mh016","Coral","Scleractinian coral","Boulder coral","Montastrea cavernosa",NA,NA,NA,NA,NA,NA,NA,1,NA
"174","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh053","2023.8_BLNQ003_Mh053","Gorgonia","Gorgonia","Gorgonia","Muricea pinnata",NA,NA,NA,NA,NA,NA,NA,0,NA
"175","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh054","2023.8_BLNQ003_Mh054","Gorgonia","Gorgonia","Gorgonia","Muricea pinnata",NA,NA,NA,NA,NA,NA,NA,4,NA
"176","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh052","2023.8_BLNQ003_Mh052","Gorgonia","Gorgonia","Gorgonia","Muricea pinnata",NA,NA,NA,NA,NA,NA,NA,5,NA
"177","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh058","2023.8_BLNQ003_Mh058","Gorgonia","Gorgonia","Gorgonia","Muricea pinnata",NA,NA,NA,NA,NA,NA,NA,3,NA
"178","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh057","2023.8_BLNQ003_Mh057","Gorgonia","Gorgonia","Gorgonia","Muricea pinnata",NA,NA,NA,NA,NA,NA,NA,5,NA
"179","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh056","2023.8_BLNQ003_Mh056","Death coral","Dead coral","Death coral",NA,NA,NA,NA,NA,NA,NA,NA,4,NA
"180","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh017","2023.8_BLNQ003_Mh017","Death coral","Dead coral","Death coral",NA,NA,NA,NA,NA,NA,NA,NA,14,NA
"181","45166","2023",8,"Mexico","Blanquilla","BLNQ003","Back","19.224889999999998",-96.10052,"Mariana R-Higueras","D2","Roving Quadrant","Q","Mh055","2023.8_BLNQ003_Mh055","Death coral","Dead coral","Death coral",NA,NA,NA,NA,NA,NA,NA,NA,10,NA
"182","45176","2023",8,"Mexico","Cabezo","Valiente_pastos","Back","19.085000000000001",-96.85736,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh191","2023.8_Valiente_pastos_Mh191","Rubble","Rubble","Rubble",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"183","45176","2023",8,"Mexico","Cabezo","Valiente_pastos","Back","19.085000000000001",-96.85736,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh192","2023.8_Valiente_pastos_Mh192","Rubble","Rubble","Rubble",NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"184","45176","2023",8,"Mexico","Cabezo","Valiente_pastos","Back","19.085000000000001",-96.85736,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh194","2023.8_Valiente_pastos_Mh194","Rubble","Rubble","Rubble",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"185","45176","2023",8,"Mexico","Cabezo","Valiente_pastos","Back","19.085000000000001",-96.85736,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh195","2023.8_Valiente_pastos_Mh195","Rubble","Rubble","Rubble",NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"186","45176","2023",8,"Mexico","Cabezo","Valiente_pastos","Back","19.085000000000001",-96.85736,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh196","2023.8_Valiente_pastos_Mh196","Rubble","Rubble","Rubble",NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"187","45176","2023",8,"Mexico","Cabezo","Valiente_pastos","Back","19.085000000000001",-96.85736,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh197","2023.8_Valiente_pastos_Mh197","Rubble","Rubble","Rubble",NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"188","45176","2023",8,"Mexico","Cabezo","Valiente_pastos","Back","19.085000000000001",-96.85736,"Montserrat Pouchoulen","D2","Roving Quadrant","Q","Mh198","2023.8_Valiente_pastos_Mh198","Rubble","Rubble","Rubble",NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"189","45176","2023",8,"Mexico","Cabezo","Entrada_Valiente","Front","19.095839999999999",-95.85925,"Mariana R-Higueras","D1","Roving Quadrant","Q","Mh031","2023.8_Entrada_Valiente_Mh031","Cave","Cave","Cave",NA,NA,NA,NA,NA,NA,NA,NA,8,NA
